category,data_type,geography_type,geography_name,year,quarter,entity_type,entity_name,count,amount,metric_type,latitude,longitude,success,code,response_timestamp,coordinate_index,text_value,file_source,processed_at,response_timestamp_clean,year_quarter,amount_crores,count_millions,location_name,state_clean,country,region,has_coordinates,entity_level
top,transaction,country,india,2022,3,district,hyderabad,1018658174.0,1586047443981.7903,TOTAL,17.385,78.4867,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,158604.74,1018.658,Hyderabad,Telangana,India,South India,True,2.0
top,transaction,country,india,2022,3,district,bengaluru urban,738035161.0,930886457807.8192,TOTAL,12.9716,77.5946,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,93088.65,738.035,Bengaluru Urban,Karnataka,India,South India,True,2.0
top,transaction,country,india,2022,3,district,pune,505018506.0,549531791371.8348,TOTAL,18.5204,73.8567,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,54953.18,505.019,Pune,Maharashtra,India,West India,True,2.0
top,transaction,country,india,2022,3,district,central delhi,243139962.0,327191972497.86694,TOTAL,28.6562,77.241,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,32719.2,243.14,Central Delhi,Delhi,India,North India,True,2.0
top,transaction,country,india,2022,2,district,medchal malkajgiri,134114768.0,221257316347.71973,TOTAL,17.5544,78.4847,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,22125.73,134.115,Medchal Malkajgiri,Telangana,India,South India,True,2.0
top,transaction,country,india,2022,2,district,mumbai suburban,125227570.0,172590494011.93738,TOTAL,20.5937,78.9629,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,17259.05,125.228,Mumbai Suburban,India,India,Other,False,2.0
top,transaction,country,india,2022,2,district,khordha,124986765.0,174299128204.99298,TOTAL,20.5937,78.9629,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,17429.91,124.987,Khordha,India,India,Other,False,2.0
top,transaction,country,india,2022,2,pincode,500001,296874552.0,536659038240.45605,TOTAL,17.385,78.4867,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,53665.9,296.875,Hyderabad,Telangana,India,South India,True,3.0
top,transaction,country,india,2022,2,pincode,560001,271515853.0,367011500113.69904,TOTAL,12.9716,77.5946,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,36701.15,271.516,Bangalore,Karnataka,India,South India,True,3.0
top,transaction,country,india,2022,2,pincode,411004,262731186.0,356436998068.0399,TOTAL,19.7515,75.7139,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,35643.7,262.731,Pincode 411004,Maharashtra,India,West India,True,3.0
top,transaction,country,india,2022,2,pincode,462008,137837715.0,198147341166.69937,TOTAL,19.7515,75.7139,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,19814.73,137.838,Pincode 462008,Maharashtra,India,West India,True,3.0
top,transaction,country,india,2022,2,pincode,110006,139136098.0,200269818218.75815,TOTAL,28.6304,77.2177,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,20026.98,139.136,Delhi,Delhi,India,North India,True,3.0
top,transaction,country,india,2022,2,pincode,444510,93575752.0,168031360482.06287,TOTAL,19.7515,75.7139,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,16803.14,93.576,Pincode 444510,Maharashtra,India,West India,True,3.0
top,transaction,country,india,2022,2,pincode,800001,90260337.0,162195041186.36075,TOTAL,25.5941,85.1376,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,16219.5,90.26,Patna,Bihar,India,East India,True,3.0
top,transaction,country,india,2022,2,pincode,600003,75241472.0,108938946466.4329,TOTAL,11.1271,78.6569,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,10893.89,75.241,Pincode 600003,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2022,2,district,central delhi,159034619.0,232911858055.0848,TOTAL,28.6562,77.241,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,23291.19,159.035,Central Delhi,Delhi,India,North India,True,2.0
top,transaction,country,india,2022,2,pincode,302016,181570316.0,290408785688.9401,TOTAL,27.0238,74.2179,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,29040.88,181.57,Pincode 302016,Rajasthan,India,West India,True,3.0
top,transaction,country,india,2022,2,district,rangareddy,161888380.0,267052522620.51453,TOTAL,17.2403,78.4294,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,26705.25,161.888,Rangareddy,Telangana,India,South India,True,2.0
top,transaction,country,india,2022,2,pincode,751001,69262961.0,101369063330.80548,TOTAL,20.2961,85.8245,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,10136.91,69.263,Bhubaneswar,Odisha,India,East India,True,3.0
top,transaction,country,india,2022,2,district,jaipur,314511010.0,497492495896.22046,TOTAL,20.5937,78.9629,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,49749.25,314.511,Jaipur,India,India,Other,False,2.0
top,transaction,country,india,2022,2,state,maharashtra,1407533113.0,2006272382175.9397,TOTAL,19.7515,75.7139,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,200627.24,1407.533,Maharashtra,Maharashtra,India,West India,True,1.0
top,transaction,country,india,2022,2,state,karnataka,1277448960.0,1867146114059.214,TOTAL,15.3173,75.7139,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,186714.61,1277.449,Karnataka,Karnataka,India,South India,True,1.0
top,transaction,country,india,2022,2,state,telangana,1063382557.0,1951414544517.106,TOTAL,18.1124,79.0193,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,195141.45,1063.383,Telangana,Telangana,India,South India,True,1.0
top,transaction,country,india,2022,2,state,andhra pradesh,671134030.0,1479853948202.9197,TOTAL,15.9129,79.74,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,147985.39,671.134,Andhra Pradesh,Andhra Pradesh,India,South India,True,1.0
top,transaction,country,india,2022,2,state,rajasthan,661170150.0,1152833518600.3423,TOTAL,27.0238,74.2179,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,115283.35,661.17,Rajasthan,Rajasthan,India,West India,True,1.0
top,transaction,country,india,2022,2,state,uttar pradesh,595298776.0,1067515182419.9624,TOTAL,26.8467,80.9462,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,106751.52,595.299,Uttar Pradesh,Uttar Pradesh,India,North India,True,1.0
top,transaction,country,india,2022,2,district,bhopal,185588829.0,255910395858.58392,TOTAL,20.5937,78.9629,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,25591.04,185.589,Bhopal,India,India,Other,False,2.0
top,transaction,country,india,2022,2,state,delhi,410634184.0,629855650458.2181,TOTAL,28.7041,77.1025,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,62985.57,410.634,Delhi,Delhi,India,North India,True,1.0
top,transaction,country,india,2022,2,state,bihar,360145029.0,754461454966.1152,TOTAL,25.0961,85.3131,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,75446.15,360.145,Bihar,Bihar,India,East India,True,1.0
top,transaction,country,india,2022,2,state,tamil nadu,354506937.0,590134727678.3616,TOTAL,11.1271,78.6569,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,59013.47,354.507,Tamil Nadu,Tamil Nadu,India,South India,True,1.0
top,transaction,country,india,2022,2,district,bengaluru urban,786978117.0,1013933810932.2712,TOTAL,12.9716,77.5946,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,101393.38,786.978,Bengaluru Urban,Karnataka,India,South India,True,2.0
top,transaction,country,india,2022,2,district,pune,520321567.0,620747087392.5974,TOTAL,18.5204,73.8567,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,62074.71,520.322,Pune,Maharashtra,India,West India,True,2.0
top,transaction,country,india,2022,2,district,hyderabad,446470234.0,775908693266.7238,TOTAL,17.385,78.4867,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,77590.87,446.47,Hyderabad,Telangana,India,South India,True,2.0
top,transaction,country,india,2022,2,state,madhya pradesh,544899829.0,867024737328.533,TOTAL,22.9734,78.6569,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,86702.47,544.9,Madhya Pradesh,Madhya Pradesh,India,Central India,True,1.0
top,transaction,country,india,2024,4,district,gautambuddha nagar,308036927.0,255133255191.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,25513.33,308.037,Gautambuddha Nagar,India,India,Other,False,2.0
top,transaction,country,india,2024,4,district,gurugram,301187458.0,265842877273.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,26584.29,301.187,Gurugram,India,India,Other,False,2.0
top,transaction,country,india,2024,4,district,indore,264106034.0,277132973152.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,27713.3,264.106,Indore,India,India,Other,False,2.0
top,transaction,country,india,2024,4,district,thane,260133540.0,262082431087.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,26208.24,260.134,Thane,India,India,Other,False,2.0
top,transaction,country,india,2024,4,pincode,500072,97079697.0,111354370899.0,TOTAL,18.1124,79.0193,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,11135.44,97.08,Pincode 500072,Telangana,India,South India,True,3.0
top,transaction,country,india,2024,4,pincode,201301,71597704.0,52354483878.0,TOTAL,29.0588,76.0856,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,5235.45,71.598,Pincode 201301,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,4,pincode,452001,58325781.0,52789642819.0,TOTAL,19.7515,75.7139,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,5278.96,58.326,Pincode 452001,Maharashtra,India,West India,True,3.0
top,transaction,country,india,2024,4,pincode,560068,63798364.0,60719442481.0,TOTAL,18.1124,79.0193,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,6071.94,63.798,Pincode 560068,Telangana,India,South India,True,3.0
top,transaction,country,india,2024,4,pincode,560100,58873952.0,55139541256.0,TOTAL,18.1124,79.0193,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,5513.95,58.874,Pincode 560100,Telangana,India,South India,True,3.0
top,transaction,country,india,2024,4,pincode,410501,55813356.0,42271781255.0,TOTAL,19.7515,75.7139,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,4227.18,55.813,Pincode 410501,Maharashtra,India,West India,True,3.0
top,transaction,country,india,2024,4,pincode,411057,48685493.0,38546349566.0,TOTAL,19.7515,75.7139,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,3854.63,48.685,Pincode 411057,Maharashtra,India,West India,True,3.0
top,transaction,country,india,2024,4,pincode,560037,48507070.0,50370682932.0,TOTAL,18.1124,79.0193,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,5037.07,48.507,Pincode 560037,Telangana,India,South India,True,3.0
top,transaction,country,india,2024,4,district,jaipur,419541051.0,484830515848.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,48483.05,419.541,Jaipur,India,India,Other,False,2.0
top,transaction,country,india,2024,4,pincode,500081,67246969.0,72596118114.0,TOTAL,18.1124,79.0193,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,7259.61,67.247,Pincode 500081,Telangana,India,South India,True,3.0
top,transaction,country,india,2024,4,pincode,560066,44494164.0,45074223595.0,TOTAL,18.1124,79.0193,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,4507.42,44.494,Pincode 560066,Telangana,India,South India,True,3.0
top,transaction,country,india,2024,4,district,hyderabad,497079422.0,601741671786.0,TOTAL,17.385,78.4867,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,60174.17,497.079,Hyderabad,Telangana,India,South India,True,2.0
top,transaction,country,india,2024,4,district,rangareddy,616593580.0,775467300648.0,TOTAL,17.2403,78.4294,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,77546.73,616.594,Rangareddy,Telangana,India,South India,True,2.0
top,transaction,country,india,2024,4,district,medchal malkajgiri,534184945.0,651550001586.0,TOTAL,17.5544,78.4847,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,65155.0,534.185,Medchal Malkajgiri,Telangana,India,South India,True,2.0
top,transaction,country,india,2024,4,state,maharashtra,3634231839.0,4151028450887.0,TOTAL,19.7515,75.7139,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,415102.85,3634.232,Maharashtra,Maharashtra,India,West India,True,1.0
top,transaction,country,india,2024,4,state,karnataka,3455056424.0,4151819803822.0,TOTAL,15.3173,75.7139,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,415181.98,3455.056,Karnataka,Karnataka,India,South India,True,1.0
top,transaction,country,india,2024,4,state,telangana,2822451603.0,3859050535418.0,TOTAL,18.1124,79.0193,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,385905.05,2822.452,Telangana,Telangana,India,South India,True,1.0
top,transaction,country,india,2024,4,state,andhra pradesh,2296445544.0,3452015568966.0,TOTAL,15.9129,79.74,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,345201.56,2296.446,Andhra Pradesh,Andhra Pradesh,India,South India,True,1.0
top,transaction,country,india,2024,4,state,rajasthan,2043469547.0,2793049371408.0,TOTAL,27.0238,74.2179,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,279304.94,2043.47,Rajasthan,Rajasthan,India,West India,True,1.0
top,transaction,country,india,2024,4,state,uttar pradesh,2544890265.0,3214106522459.0,TOTAL,26.8467,80.9462,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,321410.65,2544.89,Uttar Pradesh,Uttar Pradesh,India,North India,True,1.0
top,transaction,country,india,2024,4,state,bihar,1559667675.0,2098927476047.0,TOTAL,25.0961,85.3131,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,209892.75,1559.668,Bihar,Bihar,India,East India,True,1.0
top,transaction,country,india,2024,4,state,west bengal,1227135682.0,1810100029406.0,TOTAL,22.9868,87.855,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,181010.0,1227.136,West Bengal,West Bengal,India,East India,True,1.0
top,transaction,country,india,2024,4,state,odisha,1143097568.0,1305457593239.0,TOTAL,20.9517,85.0985,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,130545.76,1143.098,Odisha,Odisha,India,East India,True,1.0
top,transaction,country,india,2024,4,district,bengaluru urban,1674347983.0,1790144192589.0,TOTAL,12.9716,77.5946,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,179014.42,1674.348,Bengaluru Urban,Karnataka,India,South India,True,2.0
top,transaction,country,india,2024,4,district,pune,900035103.0,817012243191.0,TOTAL,18.5204,73.8567,True,SUCCESS,1739974439472.0,,,top/transaction/country/india/2024/4.csv,2025-07-12 09:12:05.925584,2025-02-19 14:13:59.472,2024-Q4,81701.22,900.035,Pune,Maharashtra,India,West India,True,2.0
